Colony,OID_,TL_id,TL_Date,TL_Class,TL_Note,Area,Plot_ID,Year,Reef,EcoSiteID
904,204,205,1/10/21,Spis, ,0.010300936,ONLI_FR2S_P1,2021,Lizard,ONLI_FR2S
905,206,207,1/10/21,Spis, ,0.009186923,ONLI_FR2S_P1,2021,Lizard,ONLI_FR2S
906,208,209,1/10/21,Spis, ,0.007163565,ONLI_FR2S_P1,2021,Lizard,ONLI_FR2S
907,209,210,1/10/21,Spis, ,0.014767994,ONLI_FR2S_P1,2021,Lizard,ONLI_FR2S
908,226,226,1/10/21,Spis, ,0.006224125,ONLI_FR2S_P1,2021,Lizard,ONLI_FR2S
909,228,228,1/10/21,Spis, ,0.016778997,ONLI_FR2S_P1,2021,Lizard,ONLI_FR2S
910,17,56,1/10/21,Spis, ,0.00613023,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
911,18,57,1/10/21,Spis, ,0.008441873,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
912,19,58,1/10/21,Spis, ,0.00370162,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
913,20,59,1/10/21,Spis,v,0.01340818,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
914,21,60,1/10/21,Spis,v,0.012568066,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
915,22,61,1/10/21,Spis, ,0.008855384,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
916,23,62,1/10/21,Spis, ,0.005292343,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
917,24,65,1/10/21,Spis, ,0.004668461,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
918,25,66,1/10/21,Spis, ,0.002909515,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
919,26,68,1/10/21,Spis, ,0.004801341,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
920,27,69,1/10/21,Spis, ,0.008360084,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
921,28,71,1/10/21,Spis,v,0.008332998,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
922,29,72,1/10/21,Spis, ,0.015477476,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
923,30,75,1/10/21,Spis, ,0.014114084,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
924,31,76,1/10/21,Spis, ,0.002946775,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
925,32,77,1/10/21,Spis, ,0.001834351,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
926,33,78,1/10/21,Spis, ,0.001919042,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
927,34,79,1/10/21,Spis, ,0.016618004,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
928,35,82,1/10/21,Spis, ,0.012254258,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
929,36,84,1/10/21,Spis, ,0.003533957,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
930,37,88,1/10/21,Spis, ,0.008274449,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
931,38,89,1/10/21,Spis, ,0.012908315,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
932,40,90,1/10/21,Spis, ,0.011404529,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
933,41,93,1/10/21,Spis, ,0.004855905,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
934,42,94,1/10/21,Spis, ,0.008362207,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
935,43,96,1/10/21,Spis, ,0.002670203,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
936,47,109,1/10/21,Spis, ,0.02631157,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
937,64,85,1/10/21,Spis, ,0.010681496,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
938,87,63,1/10/21,Spis, ,0.006681944,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
939,108,20,1/10/21,Spis, ,0.016059624,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
940,113,27,1/10/21,Spis,"v, ng, 820",0.010107364,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
941,116,30,1/10/21,Spis, ,0.002376374,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
942,120,34,1/10/21,Spis, ,0.010626166,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
943,122,36,1/10/21,Spis, ,0.003465651,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
944,123,37,1/10/21,Spis, ,0.004417179,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
945,137,74,1/10/21,Spis,v,0.017342922,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
946,139,81,1/10/21,Spis, ,0.001612869,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
947,144,55,1/10/21,Spis, ,0.014768764,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
948,155,107,1/10/21,Spis, ,0.003749101,ONLI_FR2S_P2,2021,Lizard,ONLI_FR2S
949,20,108,1/10/21,Spis, ,0.010976356,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
950,21,109,1/10/21,Spis, ,0.0191303,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
951,22,110,1/10/21,Spis, ,0.011697381,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
952,23,111,1/10/21,Spis, ,0.01329532,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
953,24,113,1/10/21,Spis, ,0.012189322,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
954,25,114,1/10/21,Spis, ,0.006594116,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
955,26,115,1/10/21,Spis, ,0.004464828,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
956,27,117,1/10/21,Spis, ,0.018458838,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
957,28,120,1/10/21,Spis, ,0.004608191,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
958,29,123,1/10/21,Spis, ,0.003516679,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
959,30,125,1/10/21,Spis, ,0.043891962,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
960,31,126,1/10/21,Spis, ,0.008435033,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
961,32,128,1/10/21,Spis, ,0.000854165,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
962,33,130,1/10/21,Spis, ,0.008081161,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
963,34,131,1/10/21,Spis, ,0.00307114,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
964,35,124,1/10/21,Spis, ,0.038774611,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
965,37,132,1/10/21,Spis, ,0.002231165,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
966,38,144,1/10/21,Spis, ,0.006709228,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
967,40,149,1/10/21,Spis, ,0.005557378,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
968,50,201,1/10/21,Spis, ,0.016279554,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
969,54,215,1/10/21,Spis, ,0.007047399,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
970,57,233,1/10/21,Spis, ,0.007885637,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
971,58,239,1/10/21,Spis, ,0.014653257,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
972,60,244,1/10/21,Spis, ,0.020713866,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
973,61,245,1/10/21,Spis, ,0.010876968,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
974,74,134,1/10/21,Spis, ,0.002425225,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
975,75,135,1/10/21,Spis, ,0.023775156,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
976,76,4,1/10/21,Spis, ,0.014151864,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
977,84,17,1/10/21,Spis, ,0.026187775,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
978,85,18,1/10/21,Spis, ,0.002405938,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
979,102,35,1/10/21,Spis, ,0.012858933,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
980,103,37,1/10/21,Spis, ,0.001917134,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
981,112,48,1/10/21,Spis, ,0.002046983,ONLI_FR2S_P3,2021,Lizard,ONLI_FR2S
982,53,163,1/10/21,Spis, ,0.046761855,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
983,54,165,1/10/21,Spis, ,0.02044796,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
984,55,120,1/10/21,Spis, ,0.019919647,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
985,56,167,1/10/21,Spis, ,0.004021775,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
986,58,169,1/10/21,Spis, ,0.007261206,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
987,59,170,1/10/21,Spis, ,0.010975452,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
988,61,172,1/10/21,Spis, ,0.014296831,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
989,62,176,1/10/21,Spis, ,0.021843022,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
990,64,22,1/10/21,Spis, ,0.007119308,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
991,71,33,1/10/21,Spis, ,0.008676507,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
992,75,37,1/10/21,Spis, ,0.003173916,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
993,77,39,1/10/21,Spis, ,0.002359018,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
994,78,40,1/10/21,Spis, ,0.014819418,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
995,88,51,1/10/21,Spis, ,0.015408402,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
996,96,65,1/10/21,Spis, ,0.006570399,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
997,98,67,1/10/21,Spis, ,0.010327782,ONLI_FR2S_P4,2021,Lizard,ONLI_FR2S
998,48,48,1/10/21,Spis, ,0.007511987,ONLI_LA1S_P1,2021,Lizard,ONLI_LA1S
999,49,49,1/10/21,Spis, ,0.002778782,ONLI_LA1S_P1,2021,Lizard,ONLI_LA1S
1000,58,58,1/10/21,Spis, ,0.007856316,ONLI_LA1S_P1,2021,Lizard,ONLI_LA1S
1001,59,59,1/10/21,Spis, ,0.001769919,ONLI_LA1S_P1,2021,Lizard,ONLI_LA1S
1002,60,61,1/10/21,Spis, ,0.002461722,ONLI_LA1S_P1,2021,Lizard,ONLI_LA1S
1003,44,42,1/10/21,Spis, ,0.005409181,ONLI_LA1S_P2,2021,Lizard,ONLI_LA1S
1004,0,0,1/10/21,Spis, ,0.015318424,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1005,8,1,1/10/21,Spis, ,0.004945369,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1006,23,23,1/10/21,Spis, ,0.009764475,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1007,31,31,1/10/21,Spis, ,0.001135375,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1008,34,34,1/10/21,Spis, ,0.014561081,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1009,40,41,1/10/21,Spis, ,0.003025647,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1010,85,86,1/10/21,Spis, ,0.000477104,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1011,92,92,1/10/21,Spis, ,0.000759635,ONLI_LA1S_P3,2021,Lizard,ONLI_LA1S
1012,29,9,1/10/21,Spis, ,0.006690162,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1013,43,30,1/10/21,Spis, ,0.002657773,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1014,46,36,1/10/21,Spis, ,0.00275008,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1015,50,40,1/10/21,Spis,v,0.0047882,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1016,61,52,1/10/21,Spis, ,0.002058071,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1017,62,53,1/10/21,Spis, ,0.003721235,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1018,65,56,1/10/21,Spis,v,0.008661339,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1019,67,59,1/10/21,Spis,v,0.002786846,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1020,78,77,1/10/21,Spis, ,0.000587179,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1021,79,78,1/10/21,Spis, ,0.010626063,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1022,83,34,1/10/21,Spis,v,0.060703171,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1023,94,94,1/10/21,Spis,v,0.019146112,ONMO_BA1D_P1,2021,Moore,ONMO_BA1D
1024,6,7,1/10/21,Spis,v,0.009578258,ONMO_BA1D_P2,2021,Moore,ONMO_BA1D
1025,22,23,1/10/21,Spis, ,0.00896724,ONMO_BA1D_P2,2021,Moore,ONMO_BA1D
1026,62,63,1/10/21,Spis, ,0.02692748,ONMO_BA1D_P2,2021,Moore,ONMO_BA1D
1027,81,81,1/10/21,Spis, ,0.001966167,ONMO_BA1D_P2,2021,Moore,ONMO_BA1D
1028,91,91,1/10/21,Spis, ,0.009978374,ONMO_BA1D_P2,2021,Moore,ONMO_BA1D
1029,30,30,5/10/21,Spis, ,0.024459464,ONMO_BA1D_P3,2021,Moore,ONMO_BA1D
1030,35,35,5/10/21,Spis, ,0.002809796,ONMO_BA1D_P3,2021,Moore,ONMO_BA1D
1031,42,42,5/10/21,Spis, ,0.002352725,ONMO_BA1D_P3,2021,Moore,ONMO_BA1D
1032,71,40,1/10/21,Spis, ,0.021074204,ONMO_BA1D_P4,2021,Moore,ONMO_BA1D
1033,88,90,1/10/21,Spis,v,0.001676703,ONMO_BA1S_P1,2021,Moore,ONMO_BA1S
1034,103,103,1/10/21,Spis, ,0.025698441,ONMO_BA1S_P1,2021,Moore,ONMO_BA1S
1035,9,10,1/10/21,Spis, ,0.004188574,ONMO_BA1S_P2,2021,Moore,ONMO_BA1S
1036,36,37,1/10/21,Spis, ,0.017085569,ONMO_BA1S_P2,2021,Moore,ONMO_BA1S
1037,44,45,1/10/21,Spis, ,0.009766946,ONMO_BA1S_P2,2021,Moore,ONMO_BA1S
1038,58,59,1/10/21,Spis, ,0.002366947,ONMO_BA1S_P2,2021,Moore,ONMO_BA1S
1039,18,91,1/10/21,Spis, ,0.004878659,ONMO_BA1S_P3,2021,Moore,ONMO_BA1S
1040,19,93,1/10/21,Spis, ,0.003567987,ONMO_BA1S_P3,2021,Moore,ONMO_BA1S
1041,25,9,1/10/21,Spis,v,0.017749254,ONMO_BA1S_P3,2021,Moore,ONMO_BA1S
1042,51,26,1/10/21,Spis,v,0.008987092,ONMO_BA1S_P4,2021,Moore,ONMO_BA1S
1043,76,51,1/10/21,Spis, ,0.005990357,ONMO_BA1S_P4,2021,Moore,ONMO_BA1S
1044,98,18,1/10/21,Spis, ,0.008375269,ONMO_BA1S_P4,2021,Moore,ONMO_BA1S
1045,20,10,1/10/21,Spis, ,0.005052266,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1046,22,12,1/10/21,Spis,v,0.004474285,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1047,25,16,1/10/21,Spis, ,0.00793308,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1048,29,22,1/10/21,Spis, ,0.002831038,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1049,34,27,1/10/21,Spis, ,0.000787053,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1050,44,44,1/10/21,Spis, ,0.002061012,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1051,45,45,1/10/21,Spis, ,0.010156434,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1052,47,47,1/10/21,Spis, ,0.012087182,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1053,52,52,1/10/21,Spis, ,0.005161681,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1054,54,54,1/10/21,Spis, ,0.008303568,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1055,55,55,1/10/21,Spis, ,0.006702698,ONMO_BA2D_P1,2021,Moore,ONMO_BA2D
1056,4,5,1/10/21,Spis,v,0.003618698,ONMO_BA2D_P2,2021,Moore,ONMO_BA2D
1057,5,6,1/10/21,Spis,v,0.007196086,ONMO_BA2D_P2,2021,Moore,ONMO_BA2D
1058,7,8,1/10/21,Spis, ,0.00108822,ONMO_BA2D_P2,2021,Moore,ONMO_BA2D
1059,11,12,1/10/21,Spis, ,0.009346917,ONMO_BA2D_P2,2021,Moore,ONMO_BA2D
1060,20,22,1/10/21,Spis, ,0.007226979,ONMO_BA2D_P2,2021,Moore,ONMO_BA2D
1061,44,46,1/10/21,Spis, ,0.010260737,ONMO_BA2D_P2,2021,Moore,ONMO_BA2D
1062,4,111,1/10/21,Spis, ,0.003670852,ONMO_BA2D_P3,2021,Moore,ONMO_BA2D
1063,5,112,1/10/21,Spis, ,0.003129088,ONMO_BA2D_P3,2021,Moore,ONMO_BA2D
1064,6,113,1/10/21,Spis, ,0.004130115,ONMO_BA2D_P3,2021,Moore,ONMO_BA2D
1065,11,6,1/10/21,Spis,v,0.004089684,ONMO_BA2D_P3,2021,Moore,ONMO_BA2D
1066,30,24,1/10/21,Spis, ,0.001890271,ONMO_BA2D_P3,2021,Moore,ONMO_BA2D
1067,6,20,1/10/21,Spis, ,0.004026439,ONMO_BA2D_P4,2021,Moore,ONMO_BA2D
1068,7,21,1/10/21,Spis, ,0.003659024,ONMO_BA2D_P4,2021,Moore,ONMO_BA2D
1069,8,23,1/10/21,Spis, ,0.024357977,ONMO_BA2D_P4,2021,Moore,ONMO_BA2D
1070,32,13,1/10/21,Spis, ,0.006689738,ONMO_BA2D_P4,2021,Moore,ONMO_BA2D
1071,33,9,1/10/21,Spis, ,0.008078122,ONMO_BA2S_P1,2021,Moore,ONMO_BA2S
1072,41,24,1/10/21,Spis, ,0.006813181,ONMO_BA2S_P1,2021,Moore,ONMO_BA2S
1073,10,164,1/10/21,Spis, ,0.003390924,ONMO_BA2S_P2,2021,Moore,ONMO_BA2S
1074,11,165,1/10/21,Spis, ,0.006861476,ONMO_BA2S_P2,2021,Moore,ONMO_BA2S
1075,12,166,1/10/21,Spis, ,0.004947091,ONMO_BA2S_P2,2021,Moore,ONMO_BA2S
1076,13,167,1/10/21,Spis, ,0.0112688,ONMO_BA2S_P2,2021,Moore,ONMO_BA2S
1077,14,5,1/10/21,Spis, ,0.007923479,ONMO_BA2S_P2,2021,Moore,ONMO_BA2S
1078,25,15,1/10/21,Spis,o,0.0159903,ONMO_BA2S_P2,2021,Moore,ONMO_BA2S
1079,68,73,1/10/21,Spis, ,0.004489151,ONMO_BA2S_P3,2021,Moore,ONMO_BA2S
1080,69,74,1/10/21,Spis, ,0.009625616,ONMO_BA2S_P3,2021,Moore,ONMO_BA2S
1081,70,75,1/10/21,Spis, ,0.004720685,ONMO_BA2S_P3,2021,Moore,ONMO_BA2S
1082,73,78,1/10/21,Spis, ,0.019599088,ONMO_BA2S_P3,2021,Moore,ONMO_BA2S
1083,14,12,1/10/21,Spis, ,0.005050996,ONMO_FL1D_P1,2021,Moore,ONMO_FL1D
1084,17,17,1/10/21,Spis, ,0.002594148,ONMO_FL1D_P2,2021,Moore,ONMO_FL1D
1085,22,22,1/10/21,Spis, ,0.003902016,ONMO_FL1D_P2,2021,Moore,ONMO_FL1D
1086,44,44,1/10/21,Spis, ,0.006121057,ONMO_FL1D_P2,2021,Moore,ONMO_FL1D
1087,45,45,1/10/21,Spis, ,0.0048644,ONMO_FL1D_P2,2021,Moore,ONMO_FL1D
1088,46,46,1/10/21,Spis, ,0.004570533,ONMO_FL1D_P2,2021,Moore,ONMO_FL1D
1089,6,42,1/10/21,Spis, ,0.041052207,ONMO_FL1D_P3,2021,Moore,ONMO_FL1D
1090,7,1,1/10/21,Spis, ,0.018188069,ONMO_FL1D_P3,2021,Moore,ONMO_FL1D
1091,11,4,1/10/21,Spis, ,0.041553221,ONMO_FL1D_P3,2021,Moore,ONMO_FL1D
1092,32,142,1/10/21,Spis, ,0.009976007,ONMO_FL1S_P1,2021,Moore,ONMO_FL1S
1093,33,146,1/10/21,Spis, ,0.012125621,ONMO_FL1S_P1,2021,Moore,ONMO_FL1S
1094,34,152,1/10/21,Spis, ,0.007182679,ONMO_FL1S_P1,2021,Moore,ONMO_FL1S
1095,56,13,1/10/21,Spis, ,0.009046238,ONMO_FL1S_P1,2021,Moore,ONMO_FL1S
1096,22,8,1/10/21,Spis, ,0.023532399,ONMO_FL1S_P2,2021,Moore,ONMO_FL1S
1097,67,320,1/10/21,Spis, ,0.001489135,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1098,68,323,1/10/21,Spis, ,0.009770248,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1099,69,326,1/10/21,Spis, ,0.010687147,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1100,70,329,1/10/21,Spis, ,0.02047144,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1101,71,334,1/10/21,Spis, ,0.017508824,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1102,72,339,1/10/21,Spis, ,0.006944764,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1103,73,340,1/10/21,Spis, ,0.00656799,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1104,74,341,1/10/21,Spis, ,0.004941533,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1105,136,24,1/10/21,Spis, ,0.006283479,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1106,137,26,1/10/21,Spis, ,0.003256533,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1107,141,35,1/10/21,Spis, ,0.00530242,ONMO_FL1S_P3,2021,Moore,ONMO_FL1S
1108,42,263,1/10/21,Spis, ,0.002676972,ONMO_FL1S_P4,2021,Moore,ONMO_FL1S
1109,43,264,1/10/21,Spis, ,0.033275303,ONMO_FL1S_P4,2021,Moore,ONMO_FL1S
1110,74,12,1/10/21,Spis, ,0.004012607,ONMO_FL1S_P4,2021,Moore,ONMO_FL1S
1111,79,17,1/10/21,Spis, ,0.002633552,ONMO_FL1S_P4,2021,Moore,ONMO_FL1S
1112,23,18,1/10/21,Spis,v,0.004690959,ONMO_FR1D_P1,2021,Moore,ONMO_FR1D
1113,24,19,1/10/21,Spis,v,0.019134912,ONMO_FR1D_P1,2021,Moore,ONMO_FR1D
1114,27,25,1/10/21,Spis,v,0.024503679,ONMO_FR1D_P1,2021,Moore,ONMO_FR1D
1115,32,32,1/10/21,Spis, ,0.005202056,ONMO_FR1D_P1,2021,Moore,ONMO_FR1D
1116,3,3,1/10/21,Spis, ,0.006933198,ONMO_FR1D_P2,2021,Moore,ONMO_FR1D
1117,4,4,1/10/21,Spis, ,0.003929129,ONMO_FR1D_P2,2021,Moore,ONMO_FR1D
1118,8,8,1/10/21,Spis, ,0.006569403,ONMO_FR1D_P2,2021,Moore,ONMO_FR1D
1119,9,9,1/10/21,Spis,o,0.009490433,ONMO_FR1D_P2,2021,Moore,ONMO_FR1D
1120,10,10,1/10/21,Spis, ,0.012784675,ONMO_FR1D_P2,2021,Moore,ONMO_FR1D
1121,13,13,1/10/21,Spis, ,0.004741331,ONMO_FR1D_P2,2021,Moore,ONMO_FR1D
1122,4,18,1/10/21,Spis,v,0.008727526,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1123,5,24,1/10/21,Spis, ,0.003204324,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1124,6,25,1/10/21,Spis, ,0.002601502,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1125,7,26,1/10/21,Spis, ,0.002107903,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1126,8,1,1/10/21,Spis, ,0.005401939,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1127,9,2,1/10/21,Spis, ,0.013796245,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1128,10,3,1/10/21,Spis, ,0.001757138,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1129,11,4,1/10/21,Spis, ,0.001916263,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1130,13,6,1/10/21,Spis,v,0.009154441,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1131,14,8,1/10/21,Spis, ,0.000591522,ONMO_FR1D_P3,2021,Moore,ONMO_FR1D
1132,4,11,1/10/21,Spis,v,0.007410007,ONMO_FR1D_P4,2021,Moore,ONMO_FR1D
1133,22,108,1/10/21,Spis, ,0.022159734,ONMO_FR1S_P2,2021,Moore,ONMO_FR1S
1134,23,109,1/10/21,Spis, ,0.009724147,ONMO_FR1S_P2,2021,Moore,ONMO_FR1S
1135,24,110,1/10/21,Spis, ,0.007163922,ONMO_FR1S_P2,2021,Moore,ONMO_FR1S
1136,92,36,1/10/21,Spis, ,0.007492762,ONMO_FR1S_P2,2021,Moore,ONMO_FR1S
1137,40,40,1/10/21,Spis, ,0.006816439,ONMO_FR1S_P3,2021,Moore,ONMO_FR1S
1138,42,42,1/10/21,Spis, ,0.006099284,ONMO_FR1S_P3,2021,Moore,ONMO_FR1S
1139,3,3,1/10/21,Spis, ,0.005548727,ONMO_FR2D_P1,2021,Moore,ONMO_FR2D
1140,12,12,1/10/21,Spis, ,0.03185263,ONMO_FR2D_P1,2021,Moore,ONMO_FR2D
1141,19,19,1/10/21,Spis, ,0.003214847,ONMO_FR2D_P1,2021,Moore,ONMO_FR2D
1142,25,25,1/10/21,Spis, ,0.001176866,ONMO_FR2D_P1,2021,Moore,ONMO_FR2D
1143,26,26,1/10/21,Spis, ,0.004160932,ONMO_FR2D_P1,2021,Moore,ONMO_FR2D
1144,27,27,1/10/21,Spis, ,0.013278425,ONMO_FR2D_P1,2021,Moore,ONMO_FR2D
1145,26,26,1/10/21,Spis, ,0.002055728,ONMO_FR2D_P2,2021,Moore,ONMO_FR2D
1146,27,27,1/10/21,Spis, ,0.003289739,ONMO_FR2D_P2,2021,Moore,ONMO_FR2D
1147,46,46,1/10/21,Spis, ,0.000995086,ONMO_FR2D_P2,2021,Moore,ONMO_FR2D
1148,3,23,1/10/21,Spis, ,0.025552633,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1149,4,25,1/10/21,Spis, ,0.007170569,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1150,5,27,1/10/21,Spis, ,0.002994746,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1151,6,29,1/10/21,Spis, ,0.008719424,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1152,7,30,1/10/21,Spis, ,0.006678669,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1153,8,31,1/10/21,Spis, ,0.001805092,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1154,9,33,1/10/21,Spis, ,0.006559496,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1155,10,2,1/10/21,Spis, ,0.002749433,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1156,11,3,1/10/21,Spis, ,0.002209561,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
