geodist,gendist
7.90951,0.124733
7.90951,0.0972437
7.90951,0.135154
7.90951,0.129813
7.90951,0.0980467
7.90951,0.167088
7.90951,0.132661
7.8949,0.176554
7.8949,0.117473
7.8949,0.110663
7.8949,0.17545
7.8949,0.164516
7.8949,0.1122
7.8949,0.143134
7.8949,0.115704
7.8949,0.129669
7.8949,0.147333
7.8949,0.156555
7.8949,0.11792
7.8949,0.165245
7.8949,0.182273
7.8949,0.138322
7.8949,0.204372
7.8949,0.215694
7.8949,0.166672
7.89027,0.143045
7.89027,0.130059
7.89027,0.130166
7.89027,0.173834
7.89027,0.11717
7.89027,0.143614
7.89027,0.0882897
7.89027,0.128188
7.89027,0.106007
7.89027,0.128193
7.89027,0.140008
7.89027,0.193876
7.89027,0.111294
7.89027,0.129574
7.89027,0.131545
7.89027,0.152298
7.89027,0.12124
7.89027,0.127656
7.89027,0.131894
7.89027,0.172938
7.89027,0.0977191
7.89027,0.10399
7.89027,0.13419
7.89027,0.161767
7.89027,0.140643
7.89027,0.124858
7.89027,0.115854
7.89027,0.133338
7.88659,0.140584
7.88659,0.144478
7.88659,0.165336
7.88659,0.136393
7.88659,0.12516
7.88659,0.117803
7.88659,0.149865
7.88659,0.134246
7.88659,0.136935
7.88659,0.154447
7.88659,0.158825
7.88659,0.205236
7.88659,0.147561
7.88659,0.153915
7.88659,0.151961
7.88659,0.189442
7.88659,0.112888
7.88659,0.142638
7.88659,0.148862
7.88659,0.171592
7.88659,0.151089
7.88659,0.1412
7.88659,0.121059
7.88659,0.168384
7.88659,0.0874354
7.88659,0.14724
7.88659,0.118787
7.88659,0.160478
7.88,0.159615
7.88,0.161713
7.88,0.115309
7.88,0.133455
7.88,0.103051
7.88,0.131947
7.88,0.118317
7.88,0.133218
7.88,0.176624
7.88,0.111121
7.88,0.143387
7.88,0.137569
7.88,0.151421
7.88,0.155034
7.88,0.129161
7.88,0.11942
7.88,0.108755
7.88,0.140014
7.88,0.11754
7.88,0.104781
7.88,0.126374
7.88,0.12509
7.88,0.193283
7.88,0.144897
7.88,0.164729
7.88,0.170456
7.88,0.110457
7.88,0.143335
7.88,0.0967181
7.88,0.149002
7.88,0.13218
7.88,0.143117
7.88,0.140153
7.88,0.127807
7.88,0.170909
7.88,0.127604
7.88,0.129065
7.88,0.136161
7.88,0.114316
7.88,0.123026
7.88,0.111053
7.88,0.10007
7.88,0.116983
7.88,0.128506
7.88,0.129158
7.88,0.125023
7.88,0.15069
7.88,0.133868
7.88,0.139974
7.88,0.107947
7.88,0.105507
7.88,0.109768
7.88,0.103663
7.88,0.139749
7.88,0.10589
7.88,0.122016
7.88,0.122008
7.88,0.121712
7.88,0.17427
7.88,0.142344
7.88,0.132341
7.88,0.130845
7.88,0.0568399
7.88,0.114589
7.88,0.0891158
7.88,0.108274
7.88,0.113527
7.88,0.100729
7.88,0.113648
7.88,0.0887732
7.88,0.151486
7.88,0.148207
7.88,0.139763
7.88,0.1364
7.88,0.118268
7.88,0.123892
7.88,0.0953336
7.88,0.129212
7.88,0.102225
7.88,0.104121
7.88,0.124485
7.88,0.122182
7.88,0.176074
7.88,0.107048
7.8765,0.139709
7.8765,0.16135
7.8765,0.159436
7.8765,0.168239
7.8765,0.12544
7.8765,0.127508
7.8765,0.130809
7.8765,0.0865636
7.8765,0.130145
7.8765,0.198692
7.8765,0.153268
7.8765,0.150619
7.8765,0.131549
7.8765,0.137301
7.8765,0.0728528
7.8765,0.143322
7.8765,0.111561
7.8765,0.120261
7.8765,0.112994
7.8765,0.103491
7.8765,0.129067
7.8765,0.100797
7.8765,0.175806
7.8765,0.102985
7.8765,0.145983
7.8765,0.1787
7.8765,0.194784
7.8765,0.183212
7.8765,0.147611
7.8765,0.17476
7.8765,0.146684
7.8765,0.171448
7.8765,0.156523
7.8765,0.153766
7.8765,0.186583
7.8765,0.133568
7.8765,0.164892
7.8765,0.197385
7.8765,0.159974
7.8765,0.141614
7.8765,0.163949
7.8765,0.176633
7.8765,0.155386
7.8765,0.122087
7.8765,0.186815
7.8765,0.12388
7.8765,0.159569
7.8765,0.171092
7.8765,0.145831
7.8765,0.182755
7.8765,0.165
7.8765,0.133883
7.8765,0.148089
7.8765,0.172707
7.8765,0.135556
7.8765,0.132864
7.8765,0.148988
7.8765,0.141267
7.8765,0.165404
7.8765,0.159836
7.8765,0.130247
7.8765,0.169818
7.8765,0.101901
7.8765,0.127909
7.8765,0.0679117
7.8765,0.138143
7.8765,0.106837
7.8765,0.127049
7.8765,0.127873
7.8765,0.118777
7.8765,0.146354
7.8765,0.128274
7.8765,0.184898
7.8765,0.1356
7.8765,0.108571
7.8765,0.112464
7.8765,0.0965196
7.8765,0.105174
7.8765,0.115727
7.8765,0.140686
7.8765,0.135386
7.8765,0.142202
7.8765,0.167796
7.8765,0.103347
7.81688,0.1697
7.81688,0.1263
7.81688,0.111769
7.81688,0.128547
7.81688,0.100716
7.81688,0.127715
7.81688,0.122958
7.81688,0.153975
7.81688,0.128324
7.81688,0.107055
7.81688,0.150498
7.81688,0.150891
7.81688,0.148693
7.81688,0.148079
7.81688,0.157553
7.81688,0.167564
7.81688,0.119296
7.81688,0.134944
7.81688,0.152364
7.81688,0.178352
7.81688,0.107458
7.81688,0.130917
7.81688,0.143299
7.81688,0.136304
7.81688,0.117251
7.81688,0.150769
7.81688,0.14364
7.81688,0.190375
7.81688,0.139478
7.81688,0.157041
7.81688,0.133857
7.81688,0.208366
7.81688,0.157312
7.81688,0.144271
7.81688,0.128526
7.81688,0.131884
7.78791,0.154973
7.78791,0.110449
7.78791,0.170542
7.78791,0.175012
7.78791,0.15806
7.78791,0.144354
7.78791,0.165151
7.78791,0.14409
7.78791,0.0866568
7.78791,0.135023
7.78791,0.178912
7.78791,0.133056
7.78791,0.11744
7.78791,0.115069
7.78791,0.153121
7.78791,0.127392
7.78791,0.10475
7.78791,0.156713
7.78791,0.164311
7.78791,0.16279
7.78791,0.149719
7.78791,0.13346
7.78791,0.0821383
7.78791,0.140315
7.78791,0.141532
7.78791,0.144464
7.78791,0.129508
7.78791,0.144053
7.78714,0.167729
7.78714,0.140957
7.78714,0.14783
7.78714,0.133932
7.78714,0.166713
7.78714,0.124285
7.78714,0.134692
7.78714,0.134038
7.78714,0.10784
7.78714,0.117367
7.78714,0.0928975
7.78714,0.123902
7.78714,0.126306
7.78714,0.0858241
7.78714,0.162689
7.78714,0.140676
7.78714,0.136926
7.78714,0.085361
7.78714,0.124
7.78714,0.110066
7.78714,0.159373
7.78714,0.138807
7.78714,0.128992
7.78714,0.107901
7.78714,0.108637
7.78714,0.116209
7.78714,0.101524
7.78714,0.0877312
7.7681,0.133961
7.7681,0.124052
7.7681,0.148183
7.7681,0.171298
7.7681,0.154152
7.7681,0.136159
7.7681,0.149425
7.7681,0.199227
7.7681,0.139548
7.7681,0.142375
7.7681,0.157892
7.7681,0.149135
7.7681,0.111235
7.7681,0.140029
7.7681,0.149025
7.7681,0.130062
7.7681,0.212388
7.7681,0.229756
7.7681,0.174395
7.7681,0.180992
7.7681,0.18636
7.7681,0.175152
7.7681,0.119605
7.7681,0.153896
7.7681,0.164821
7.7681,0.146085
7.7681,0.14479
7.7681,0.140999
7.7681,0.12609
7.7681,0.0923589
7.7681,0.13383
7.7681,0.109534
7.7681,0.127386
7.7681,0.103524
7.7681,0.138607
7.7681,0.12511
7.7681,0.129716
7.7681,0.122706
7.7681,0.125856
7.7681,0.127539
7.7681,0.149403
7.7681,0.115618
7.7681,0.13603
7.7681,0.119757
7.7681,0.13123
7.7681,0.164178
7.7681,0.148879
7.7681,0.100387
7.7681,0.12576
7.76722,0.156209
7.76722,0.131935
7.76722,0.138584
7.76722,0.114714
7.76722,0.114856
7.76722,0.0848494
7.76722,0.120958
7.76722,0.161612
7.76722,0.131156
7.76722,0.165804
7.76722,0.124932
7.76722,0.110779
7.76722,0.156699
7.76722,0.118652
7.76722,0.120703
7.76722,0.121646
7.76722,0.144171
7.76722,0.14016
7.76722,0.174504
7.76722,0.169814
7.76722,0.132459
7.76722,0.139103
7.76722,0.155181
7.76722,0.107221
7.76722,0.142268
7.76722,0.146382
7.76722,0.157438
7.76722,0.0961501
7.76722,0.0861203
7.76722,0.11792
7.76722,0.131923
7.76722,0.093717
7.76722,0.101045
7.76722,0.102582
7.76722,0.0942434
7.76722,0.167489
7.76722,0.081255
7.76722,0.130304
7.76722,0.111866
7.76722,0.106318
7.76722,0.114549
7.76722,0.105321
7.76722,0.140344
7.76722,0.140387
7.76722,0.117452
7.76722,0.0911919
7.76722,0.111534
7.76722,0.0899773
7.76722,0.102915
7.70123,0.0409202
7.70123,0.0956288
7.70123,0.109095
7.70123,0.0479938
7.70123,0.0625553
7.70123,0.101972
7.70123,0.0725406
7.70123,0.0861617
7.70123,0.119732
7.70123,0.0784137
7.70123,0.0990549
7.70123,0.0928439
7.70123,0.0907513
7.70123,0.0919774
7.70123,0.0632542
7.70123,0.0280066
7.70123,0.0693364
7.70123,0.0644745
7.70123,0.0598635
7.70123,0.0502305
7.70123,0.0697922
7.70123,0.048071
7.70123,0.106267
7.70123,0.114757
7.70123,0.0628083
7.70123,0.0708388
7.70123,0.0769311
7.70123,0.0412396
7.70123,0.0684373
7.70123,0.0745309
7.6733,0.124609
7.6733,0.162672
7.6733,0.0976618
7.6733,0.134182
7.6733,0.157512
7.6733,0.105976
7.6733,0.141171
7.6733,0.132236
7.6733,0.130639
7.6733,0.128917
7.6733,0.144654
7.6733,0.201109
7.6733,0.163337
7.6733,0.166107
7.6733,0.141993
7.6733,0.129335
7.6733,0.156377
7.6733,0.121913
7.6733,0.173165
7.6733,0.158487
7.66813,0.153649
7.66813,0.197904
7.66813,0.15281
7.66813,0.151722
7.66813,0.141134
7.66813,0.179836
7.66813,0.172542
7.66813,0.132978
7.66813,0.120331
7.66813,0.117734
7.66813,0.120974
7.66813,0.116757
7.66813,0.163422
7.66813,0.11655
7.66813,0.121379
7.66813,0.135611
7.66813,0.180814
7.66813,0.160161
7.66813,0.167975
7.66813,0.186758
7.66813,0.13255
7.66813,0.130555
7.66813,0.164227
7.66813,0.131754
7.66813,0.151236
7.66813,0.167423
7.66813,0.15728
7.66813,0.167859
7.66813,0.202674
7.66813,0.142134
7.66813,0.177812
7.66813,0.144863
7.66813,0.138034
7.66813,0.151553
7.66813,0.125706
7.66813,0.134512
7.66813,0.134452
7.66813,0.118011
7.66813,0.151136
7.66813,0.151539
7.66813,0.141356
7.66813,0.13816
7.66813,0.14332
7.66813,0.17052
7.66813,0.12058
7.66813,0.075368
7.66813,0.169881
7.66813,0.111898
7.66813,0.166974
7.66813,0.175722
7.66813,0.170364
7.66813,0.140271
7.66813,0.136476
7.66813,0.160245
7.66813,0.165936
7.66813,0.182603
7.66813,0.163912
7.66813,0.177446
7.66813,0.169109
7.66813,0.176992
7.66813,0.164651
7.66813,0.158035
7.66813,0.228426
7.66813,0.157528
7.66813,0.163883
7.66813,0.129535
7.66813,0.138876
7.66813,0.134059
7.66813,0.149314
7.66813,0.14076
7.66813,0.158495
7.66813,0.116173
7.6663,0.171195
7.6663,0.206917
7.6663,0.179587
7.6663,0.189192
7.6663,0.18104
7.6663,0.129185
7.6663,0.163415
7.6663,0.137301
7.6663,0.153084
7.6663,0.137116
7.6663,0.150463
7.6663,0.139874
7.6663,0.14313
7.6663,0.14624
7.6663,0.152309
7.6663,0.124534
7.6663,0.152652
7.6663,0.127096
7.6663,0.127657
7.6663,0.128475
7.6663,0.107142
7.6663,0.13775
7.6663,0.0991319
7.6663,0.124527
7.6663,0.151453
7.65909,0.148939
7.65909,0.191595
7.65909,0.16694
7.65909,0.121193
7.65909,0.131172
7.65909,0.131703
7.65909,0.119271
7.65909,0.112657
7.65909,0.160314
7.65909,0.150188
7.65909,0.154293
7.65909,0.153671
7.65909,0.128262
7.65909,0.156676
7.65909,0.155159
7.65909,0.169649
7.65909,0.139217
7.65909,0.13902
7.65909,0.141932
7.65909,0.144539
7.65909,0.131984
7.65909,0.1574
7.65909,0.127382
7.65909,0.101408
7.65909,0.148092
7.65909,0.184456
7.65909,0.133228
7.65909,0.178017
7.65909,0.140299
7.65909,0.191736
7.65909,0.173244
7.65909,0.128915
7.65909,0.126443
7.65909,0.16556
7.65909,0.105898
7.65909,0.137105
7.6543,0.140823
7.6543,0.169664
7.6543,0.144931
7.6543,0.127708
7.6543,0.0912566
7.6543,0.127734
7.6543,0.103206
7.6543,0.132731
7.6543,0.171881
7.6543,0.20789
7.6543,0.159189
7.6543,0.138796
7.6543,0.137402
7.6543,0.149412
7.6543,0.131685
7.6543,0.134132
7.6543,0.13409
7.6543,0.120646
7.6543,0.137518
7.6543,0.152128
7.6543,0.090252
7.6543,0.117802
7.6543,0.160006
7.6543,0.167744
7.6543,0.179316
7.6543,0.133908
7.6543,0.174656
7.6543,0.184096
7.6543,0.138704
7.6543,0.120457
7.6543,0.156823
7.6543,0.150451
7.6543,0.0913883
7.6543,0.134759
7.6543,0.123435
7.6543,0.137994
7.6543,0.15708
7.6543,0.157685
7.6543,0.174123
7.6543,0.114787
7.6543,0.132683
7.6543,0.13053
7.6543,0.103513
7.6543,0.0846599
7.6543,0.142463
7.6543,0.144223
7.6543,0.115197
7.6543,0.112354
7.6543,0.134989
7.6543,0.163237
7.6543,0.114818
7.6543,0.153923
7.6543,0.152472
7.6543,0.14235
7.6543,0.15786
7.6543,0.133552
7.6543,0.130059
7.6543,0.1446
7.6543,0.163247
7.6543,0.10603
7.6543,0.136277
7.6543,0.137766
7.6543,0.0901361
7.6543,0.1359
7.6543,0.122137
7.6543,0.119565
7.6543,0.124167
7.6543,0.075039
7.6543,0.117116
7.6543,0.131219
7.6543,0.102502
7.6543,0.131785
7.6543,0.131458
7.6543,0.149458
7.6543,0.0498714
7.6543,0.0970903
7.6543,0.104563
7.64728,0.127624
7.64728,0.132351
7.64728,0.1378
7.64728,0.126003
7.64728,0.095629
7.64728,0.11131
7.64728,0.113155
7.64728,0.177961
7.64728,0.18364
7.64728,0.208243
7.64728,0.17087
7.64728,0.18265
7.64728,0.179288
7.64728,0.174545
7.64728,0.155013
7.64728,0.163481
7.64728,0.182048
7.64728,0.148544
7.64728,0.100967
7.64728,0.109217
7.64728,0.132554
7.64728,0.12187
7.64728,0.115447
7.64728,0.125295
7.64728,0.0939364
7.64728,0.103448
7.64728,0.106028
7.64728,0.126998
7.64728,0.142956
7.64728,0.161575
7.64728,0.173274
7.64728,0.131199
7.64728,0.11766
7.64728,0.131592
7.64728,0.106742
7.64728,0.0997032
7.64728,0.117957
7.64728,0.13003
7.64728,0.109535
7.64728,0.126437
7.64728,0.145836
7.64728,0.130991
7.64728,0.116366
7.64728,0.163138
7.64728,0.193178
7.64728,0.142668
7.64728,0.13162
7.64728,0.133795
7.64728,0.139321
7.64728,0.101395
7.64728,0.14094
7.64728,0.13786
7.64728,0.0845286
7.64728,0.0554791
7.64728,0.140447
7.64728,0.137314
7.62451,0.144077
7.62451,0.124681
7.62451,0.138572
7.62451,0.135441
7.62451,0.17502
7.62451,0.134899
7.62451,0.135352
7.62451,0.168168
7.62451,0.166979
7.62451,0.109238
7.62451,0.111539
7.62451,0.0997295
7.62451,0.126388
7.62451,0.131107
7.62451,0.157145
7.62451,0.130874
7.62451,0.158785
7.62451,0.12044
7.62451,0.159758
7.62451,0.112148
7.62451,0.186716
7.62451,0.121616
7.62451,0.11728
7.62451,0.157758
7.62451,0.168032
7.62451,0.108176
7.62451,0.128773
7.62451,0.119574
7.62451,0.142642
7.62451,0.107822
7.62451,0.158127
7.62451,0.148167
7.62451,0.180209
7.62451,0.12918
7.62451,0.125366
7.62451,0.10094
7.62451,0.133007
7.62451,0.127024
7.62451,0.0939207
7.62451,0.148301
7.62451,0.138889
7.62451,0.105894
7.62451,0.112981
7.62451,0.11365
7.61748,0.100175
7.61748,0.112035
7.61748,0.0940813
7.61748,0.136308
7.61748,0.181299
7.61748,0.167326
7.61748,0.173308
7.61748,0.180349
7.61748,0.176754
7.61748,0.0883521
7.61748,0.156452
7.61748,0.124456
7.61748,0.131225
7.61748,0.101384
7.61748,0.144714
7.61748,0.115856
7.61748,0.167585
7.61748,0.12106
7.61748,0.132022
7.61748,0.138725
7.61748,0.146844
7.61748,0.109452
7.61748,0.0997162
7.61748,0.134166
7.61748,0.15108
7.61748,0.134384
7.61748,0.143697
7.61748,0.169396
7.61748,0.142838
7.61748,0.128205
7.61748,0.145299
7.61748,0.141519
7.59297,0.097492
7.59297,0.0855623
7.59297,0.141991
7.59297,0.120249
7.59297,0.126196
7.59292,0.112442
7.59292,0.133861
7.59292,0.151428
7.59292,0.122429
7.59292,0.131984
7.59292,0.093816
7.59292,0.0557652
7.59292,0.130831
7.59292,0.0923576
7.59292,0.132143
7.59292,0.115945
7.59292,0.131278
7.59292,0.157082
7.59292,0.118188
7.59292,0.165877
7.59292,0.0308018
7.59292,0.0890075
7.59292,0.15135
7.59292,0.127623
7.59292,0.127163
7.581,0.149152
7.581,0.165684
7.581,0.13935
7.581,0.149077
7.581,0.0994016
7.581,0.131092
7.581,0.0831633
7.581,0.0744188
7.581,0.138005
7.581,0.135291
7.581,0.148451
7.581,0.168531
7.581,0.096391
7.581,0.144527
7.581,0.124715
7.581,0.0996555
7.58092,0.105007
7.58092,0.127868
7.58092,0.0970924
7.58092,0.0773075
7.32296,0.0488128
7.32296,0.0397472
7.32296,0.0546376
7.32296,0.0547998
7.32296,0.0753611
7.32296,0.0240162
7.32296,0.056813
7.32296,0.0754629
7.32296,0.0405605
7.32296,0.0589957
7.31151,0.0942348
7.31151,0.0781634
7.31151,0.0700523
7.31151,0.0754577
7.31151,0.0423784
7.31151,0.0580206
7.31151,0.0784979
7.31151,0.082674
7.31151,0.0714982
7.31151,0.0726556
7.31151,0.0551612
7.31151,0.090472
7.31151,0.0758613
7.31151,0.115367
7.31151,0.075503
7.31151,0.0156989
7.31151,0.0457882
7.31151,0.0504164
7.31151,0.0666657
7.31151,0.0663975
7.31151,0.0815046
7.31151,0.0986918
7.31151,0.0979326
7.31151,0.0635902
7.31151,0.0693924
7.31151,0.037481
7.31151,0.0758667
7.31151,0.086635
7.31151,0.0632234
7.31151,0.0525378
7.23224,3.02E-05
7.23224,0.0583267
7.23224,0.0646175
7.21196,0.0482494
7.21196,0.108634
7.21196,0.0691548
7.21196,0.0427082
7.21196,0.0800626
7.21196,0.112332
7.21196,0.0257868
7.21196,0.0576965
7.21196,0.073754
7.19373,0.143888
7.19373,0.194213
7.19373,0.176008
7.19373,0.105617
7.19373,0.177245
7.19373,0.173434
7.19373,0.168721
7.19373,0.140949
7.19373,0.146448
7.19373,0.163565
7.19373,0.138664
7.19373,0.137937
7.19373,0.144664
7.19373,0.177293
7.19373,0.159428
7.19373,0.142551
7.19373,0.136315
7.19373,0.155822
7.19373,0.144527
7.19373,0.114653
7.19373,0.138863
7.19373,0.170694
7.19373,0.139709
7.19373,0.117098
7.19373,0.139142
7.19373,0.192864
7.19373,0.138331
7.19373,0.163959
7.19373,0.151903
7.19373,0.17239
7.19373,0.116939
7.19373,0.151137
7.19373,0.131676
7.19373,0.1863
7.19373,0.140517
7.19373,0.113679
7.19373,0.142393
7.19373,0.197939
7.19373,0.154336
7.19373,0.151526
7.19373,0.190654
7.19373,0.216985
7.19373,0.176624
7.19373,0.175513
7.19373,0.168392
7.19373,0.153075
7.19373,0.148206
7.19373,0.160399
7.18963,0.176473
7.18963,0.194768
7.18963,0.189006
7.18963,0.165694
7.18963,0.174128
7.18963,0.142267
7.18963,0.211701
7.18963,0.171298
7.18963,0.152174
7.18963,0.167974
7.18963,0.179293
7.18963,0.180623
7.18963,0.213377
7.18963,0.150003
7.18963,0.17627
7.18963,0.179369
7.18963,0.147868
7.18963,0.161844
7.18963,0.160825
7.18963,0.124027
7.18963,0.148471
7.18963,0.119884
7.18963,0.181105
7.18963,0.12434
7.18963,0.154607
7.18963,0.155144
7.18963,0.155378
7.18963,0.15428
7.18963,0.169515
7.18963,0.116829
7.18963,0.200809
7.18963,0.143412
7.18963,0.132083
7.18963,0.144289
7.18963,0.141399
7.18963,0.131648
7.18963,0.132225
7.18963,0.119672
7.18963,0.14932
7.18963,0.139371
7.18963,0.151197
7.18963,0.142539
7.18963,0.166113
7.18963,0.151438
7.18963,0.12434
7.18963,0.144026
7.18963,0.189712
7.18963,0.1419
7.18963,0.130555
7.18963,0.138607
7.18963,0.152315
7.18963,0.141448
7.18963,0.153532
7.18963,0.114156
7.18963,0.147109
7.18963,0.137284
7.18963,0.133418
7.18963,0.117944
7.18963,0.140936
7.18963,0.137939
7.18963,0.161937
7.18963,0.144109
7.18963,0.158857
7.18963,0.135832
7.18963,0.144641
7.18963,0.161133
7.18963,0.168779
7.18963,0.138702
7.18963,0.143547
7.18963,0.1549
7.18963,0.155921
7.18963,0.132938
7.18963,0.136891
7.18963,0.151011
7.18963,0.188859
7.18963,0.150709
7.18963,0.165398
7.18963,0.143247
7.18963,0.164955
7.18963,0.165665
7.18963,0.157527
7.18963,0.195399
7.18963,0.190322
7.18963,0.169469
7.18963,0.14724
7.18963,0.191346
7.18963,0.20828
7.18963,0.195117
7.18963,0.155593
7.18963,0.162699
7.18963,0.169207
7.18963,0.139111
7.18963,0.158076
7.18963,0.150246
7.18963,0.16736
7.18963,0.165098
7.18185,0.155211
7.18185,0.165013
7.18185,0.208036
7.18185,0.205319
7.18185,0.180879
7.18185,0.177681
7.18185,0.227251
7.18185,0.222737
7.18185,0.165588
7.18042,0.16576
7.18042,0.144268
7.18042,0.14894
7.18042,0.132637
7.18042,0.14559
7.18042,0.174521
7.18042,0.189606
7.18042,0.144663
7.18042,0.177269
7.18042,0.147762
7.18042,0.127949
7.18042,0.19619
7.18042,0.157348
7.18042,0.152464
7.18042,0.166401
7.18042,0.141231
7.18042,0.114268
7.18042,0.174256
7.18042,0.206663
7.18042,0.18817
7.18042,0.175794
7.18042,0.174581
7.18042,0.153837
7.18042,0.179542
7.18042,0.157911
7.18042,0.12497
7.18042,0.147413
7.11866,0.145483
7.11866,0.160708
7.11866,0.130407
7.11866,0.156989
7.11866,0.111549
7.11866,0.136761
7.11866,0.111255
7.11866,0.114851
7.11866,0.1355
7.11866,0.179577
7.11866,0.179612
7.11866,0.190568
7.11866,0.155696
7.11866,0.130295
7.11866,0.164225
7.11866,0.140978
7.11866,0.178503
7.11866,0.163409
7.11866,0.155583
7.11866,0.128244
7.11866,0.152569
7.11866,0.128261
7.11866,0.143332
7.11866,0.093421
7.11866,0.170587
7.11866,0.151995
7.11866,0.151526
7.11866,0.171474
7.11866,0.127784
7.11866,0.148302
7.11866,0.133573
7.11866,0.105166
7.11866,0.174026
7.11866,0.164518
7.11866,0.198871
7.11866,0.130066
7.11866,0.154437
7.11866,0.142957
7.11866,0.167188
7.11866,0.127463
7.11866,0.130479
7.11866,0.161703
7.11866,0.14703
7.11866,0.113609
7.11866,0.12688
7.11866,0.116698
7.11866,0.117003
7.11866,0.0922082
7.05673,0.15464
7.05673,0.174373
7.05673,0.13592
7.05673,0.154968
7.05673,0.137897
7.05673,0.124023
7.05673,0.152237
7.05673,0.13849
7.05673,0.160389
7.05673,0.15218
7.05673,0.157899
7.05673,0.134932
7.05673,0.115167
7.05673,0.101312
7.05673,0.12299
7.05673,0.117985
7.05673,0.129538
7.05673,0.206173
7.05673,0.183485
7.05673,0.183251
7.05673,0.143312
7.05673,0.152653
7.05673,0.164021
7.05673,0.15393
7.05673,0.180844
7.05673,0.209456
7.05673,0.19282
7.05673,0.154503
7.05673,0.181401
7.05673,0.153931
7.05673,0.149946
7.05673,0.145429
7.05673,0.186038
7.05673,0.204883
7.05673,0.167575
7.05673,0.184364
7.05673,0.152218
7.05673,0.138931
7.05673,0.174555
7.05673,0.161052
7.05673,0.145217
7.05673,0.144415
7.05673,0.168343
7.05673,0.135118
7.05673,0.122807
7.05673,0.130801
7.05673,0.127421
7.05673,0.108227
7.05673,0.130972
7.05673,0.144384
7.05673,0.179898
7.05673,0.169444
7.05673,0.141075
7.05673,0.109253
7.05673,0.128006
7.05673,0.145021
7.02333,0.110803
7.02333,0.160085
7.02333,0.170275
7.02333,0.120614
7.02333,0.153588
7.02333,0.184181
7.02333,0.194175
7.02333,0.152728
7.02333,0.167782
7.02333,0.197116
7.02333,0.161213
7.02333,0.118547
7.02333,0.141207
7.02333,0.214238
7.02333,0.195198
7.02333,0.132529
7.0205,0.130355
7.0205,0.146743
7.0205,0.172849
7.0205,0.133779
7.0205,0.168873
7.0205,0.108354
7.0205,0.157346
7.0205,0.151701
7.0205,0.125415
7.0205,0.153543
7.0205,0.163895
7.0205,0.132955
7.0205,0.140267
7.0205,0.154464
7.0205,0.154325
7.0205,0.171139
7.0205,0.111476
7.0205,0.164592
7.0205,0.136622
7.0205,0.164108
7.0205,0.148942
7.0205,0.139767
7.0205,0.182786
7.0205,0.138946
7.0205,0.188259
7.0205,0.182452
7.0205,0.15626
7.0205,0.160705
7.0205,0.161789
7.0205,0.161335
7.0205,0.174282
7.0205,0.16392
6.74414,0.171052
6.74414,0.116404
6.74414,0.148643
6.74414,0.154136
6.74414,0.134428
6.74414,0.1389
6.74414,0.154421
6.74414,0.170347
6.74414,0.156645
6.74414,0.153006
6.74414,0.176985
6.74414,0.134465
6.74414,0.157331
6.74414,0.171856
6.74414,0.135045
6.74414,0.146407
6.74414,0.138375
6.74414,0.103173
6.74414,0.122954
6.74414,0.146614
6.74414,0.150271
6.74414,0.145259
6.74414,0.136765
6.74414,0.146684
6.74414,0.150411
6.74414,0.134859
6.74414,0.12815
6.74414,0.153194
6.74414,0.160108
6.74414,0.152437
6.74414,0.167068
6.74414,0.165659
6.74414,0.163957
6.74414,0.136127
6.74414,0.168575
6.74414,0.123234
6.74414,0.134366
6.74414,0.137967
6.74414,0.119904
6.74414,0.121819
6.74414,0.140067
6.74414,0.139419
6.63643,0.203059
6.63643,0.187622
6.63643,0.19838
6.63643,0.179095
6.63643,0.194464
6.63643,0.145488
6.63643,0.0786217
6.63643,0.196981
6.63643,0.156062
6.63643,0.176844
6.63643,0.184746
6.63643,0.0962771
6.63643,0.191955
6.63643,0.11757
6.63643,0.180938
6.63643,0.206863
6.63643,0.150694
6.63643,0.206579
6.63643,0.178198
6.63643,0.188654
6.63643,0.123831
6.63643,0.0778662
6.63643,0.149825
6.63643,0.121895
6.63643,0.113163
6.63643,0.127428
6.63643,0.148659
6.63643,0.165185
6.63643,0.154228
6.63643,0.179713
6.63643,0.178546
6.63643,0.199422
6.63643,0.197876
6.63643,0.17527
6.63643,0.198348
6.63643,0.165296
6.63643,0.153466
6.63643,0.195578
6.63643,0.169019
6.63643,0.182703
5.53944,0.124924
5.53944,0.109656
5.53944,0.120545
5.53944,0.110517
5.53944,0.0876483
5.53944,0.0732455
5.53944,0.134667
5.53944,0.101389
5.53944,0.0923156
5.53944,0.0918796
5.53944,0.172481
5.53944,0.115693
5.53944,0.139028
5.53944,0.144823
5.53944,0.113817
5.53944,0.0900287
5.53944,0.0690773
5.53944,0.115667
5.53944,0.0985584
5.53944,0.120138
5.53944,0.100549
5.53944,0.125822
5.53944,0.137366
5.53944,0.126046
5.53944,0.126311
5.53944,0.155271
5.53944,0.0834494
5.53944,0.113607
5.53944,0.135285
5.53944,0.129263
5.53944,0.105506
5.53944,0.142777
5.53944,0.122731
5.53944,0.10016
5.53944,0.157558
5.53944,0.14514
5.53944,0.150072
5.53944,0.182251
5.53944,0.172297
5.53944,0.1583
5.53944,0.146124
5.53944,0.117205
5.53944,0.144677
5.53944,0.127063
5.53944,0.130359
5.53944,0.148557
5.53944,0.176004
5.53944,0.162912
4.43139,0.0337616
4.43139,-0.0597587
4.43139,-0.0158859
4.43139,-0.00151051
4.43139,-0.0172801
